Wed Jan  1 00:01:54 2014	52	Orienteers	Exit Strategy	orienteers
Thu Jan  2 07:46:53 2014	69	Eastern Sun	Evam	Integrate
Thu Jan  2 07:52:05 2014	69	Ishvara	Nomad	Magic Square Of The Sun
Thu Jan  2 08:13:08 2014	64	Scanner	Slow Motion	Sound For Spaces
Thu Jan  2 08:21:56 2014	65	Michael Bross	Subway Meditation 9	Subway Meditations
Thu Jan  2 08:27:31 2014	63	MMOTHS	Losing You	Diaries
Thu Jan  2 08:31:18 2014	63	Jeff Oster	Nikki's Dream	Surrender
Thu Jan  2 08:36:11 2014	64	alka	Separate (Snow) [At Work] V3	Compounded
Thu Jan  2 08:42:23 2014	65	Al Gromer Khan	Moghul Lace	Mahogany Nights
Thu Jan  2 08:48:04 2014	71	Carbon Boy	Nano	Collection 2 - Moving
Thu Jan  2 08:53:33 2014	73	David Gerard	Etheria	Etheria
Thu Jan  2 09:01:53 2014	74	Dan Pound	Taming The Ally	Night Watch
Thu Jan  2 09:07:25 2014	71	Freelance Whales	Channels	Weathervanes [Vinyl]
Thu Jan  2 09:08:35 2014	71	Build Buildings	Skatal	Ceiling Lights from Street
Thu Jan  2 09:12:52 2014	75	Soundhacker	Detected	Retrospective Disinfective
Thu Jan  2 09:15:26 2014	73	Chance of Bird	pure gray (faded)	n/a
Thu Jan  2 09:19:25 2014	72	Resonant Drift	Fading Memories	Full Circle
Thu Jan  2 09:24:18 2014	74	Bad Data	Deep Freeze	Em:T0094
Thu Jan  2 09:28:51 2014	69	Drum Komputer	EPL	Ambient Systems 3
Thu Jan  2 09:36:28 2014	73	Steve Roach	Groove Immersion (Part One)	Groove Immersion
Thu Jan  2 09:51:17 2014	71	Biosphere	Two Ocean Plateau	Shenzhou
Thu Jan  2 09:53:54 2014	71	Aonua	Spirit Of The Deep	Odyssey of rapture vol. 1
Thu Jan  2 09:58:18 2014	66	Monta At Odds	Fuoco Infernale Track 4	Fuoco Infernale
Thu Jan  2 10:00:25 2014	64	Ulrich Schnauss & Mark Peters	Amoxicilin	Underrated Silence
Thu Jan  2 10:03:52 2014	63	Elisa Luu	Prima di.	Un Giorno Sospreso
Thu Jan  2 10:07:23 2014	64	Joel David Palmer	Ante Meridiem One	A.M. / P.M.
Thu Jan  2 10:10:34 2014	66	Natural Frequencies Aka Andreas Leifeld	Zero (Pt. 1)	n/a
Thu Jan  2 10:18:29 2014	66	Northcape	Into Sunlight	Captured From Static
Thu Jan  2 10:21:43 2014	66	Dean De Benedictis	Grid Holy 4	Salvaging The Past
Thu Jan  2 10:28:22 2014	69	Weja	Zheflon Nebulae 4th Zone	DCL1.1 (original face)
Thu Jan  2 10:46:45 2014	60	Michael Bross	Subway Meditation 10	Subway Meditations
Thu Jan  2 10:49:36 2014	59	Silverman	Blank For Your Own Message Part 5	Blank for your own Message
Thu Jan  2 10:51:27 2014	62	Andy Stott	Expecting	Luxury Problems
Thu Jan  2 10:59:16 2014	66	Alexander Chereshnev	Nostalgie	Phonograph
Thu Jan  2 11:05:51 2014	64	Loscil	Lucy Dub	First Narrows
Thu Jan  2 11:12:48 2014	65	Mike Kandel	Slow Boat To China	Excursions In Ambience - The Third Dimension
Thu Jan  2 11:20:25 2014	67	Build	Untitled	1 / Favourite Places
Thu Jan  2 11:24:40 2014	70	Interstitial	Movement In Glass	Temporal Arc
Thu Jan  2 11:32:33 2014	67	Grains Of Sound	Surrounder (Ambient Mix)	Rays Of Life Vol. 2 Under
Thu Jan  2 11:36:22 2014	69	Lemongrass	Eclipse Of The Sun	Hypnosis
Thu Jan  2 11:44:19 2014	74	Between Interval	Early Life Remainings	Autumn Continent
Thu Jan  2 11:51:39 2014	78	Sydalesis	Den Silhouettes	Ancestral Circles
Thu Jan  2 12:05:17 2014	80	Vir Unis, James Johnson	Moving Language	Perimeter II
Thu Jan  2 12:12:57 2014	81	Wrexsoul	Terminus Est	Alchemy Sound
Thu Jan  2 12:15:46 2014	78	Wodwo	Buried Alive	Bathyscapes
Thu Jan  2 12:17:38 2014	77	Steve Roach	Walking Upwright	Day Out Of Time
Thu Jan  2 12:24:21 2014	76	Lucette Bourdin	Bird Talk	Drone Download Project Year 4 CD
Thu Jan  2 12:39:40 2014	79	John Blackford	Ending Of The Beginning	n/a
Thu Jan  2 12:41:22 2014	82	Chronotope Project	Redshift	Solar Winds
Thu Jan  2 12:55:51 2014	78	Licht-Ung	Listen To The Music Playing In Your Head	Drone Records New 7" Vinyl Releases May 2007
Thu Jan  2 13:03:08 2014	76	Gel-Sol	Your Day In The Sun	IZ
Thu Jan  2 13:09:51 2014	76	Mahi Bukimi	Flashing Of Light	The Forests of Kur Zeme
Thu Jan  2 13:13:43 2014	76	Ghost Of An Alien	Spliced & Cloned	The Ghost of an Alien
Thu Jan  2 13:18:53 2014	75	Dietrich Schoenemann	Stretch	Ambient Systems: Initialized
Thu Jan  2 13:24:20 2014	75	Atomic Skunk	Lotusmud	Alchemy
Thu Jan  2 13:31:43 2014	73	Secede	We No Longer Need Ourselves	Tryshasla
Thu Jan  2 13:33:31 2014	77	Elisa Luu	Noi	Un Giorno Sospreso
Thu Jan  2 13:39:25 2014	72	Daniel Dorobantu	Anamorphosis	Knock on the sky and listen to the sound
Thu Jan  2 14:00:59 2014	79	David S Theroff	Glass Head	Mind Dancer
Thu Jan  2 14:04:08 2014	76	Mitchell Akiyama	Sea Spray	n/a
Thu Jan  2 14:09:56 2014	75	Paradigm	Motion Blur	Girders Under A Steel Sky
Thu Jan  2 14:11:18 2014	77	American Dollar	Landing	From The Inland Sea
Thu Jan  2 14:14:37 2014	79	Al Gromer Khan	Mumtaz	Mahogany Nights
Thu Jan  2 14:20:18 2014	79	Copal River	Missing Her	Ancara
Thu Jan  2 14:27:38 2014	77	Erik Wollo & Bernhard Wostheinrich	The Wayfarers	Arcadia Borealis
Thu Jan  2 14:32:37 2014	81	Selway	Inside, Wasting Time	Ambient Systems II
Thu Jan  2 14:40:59 2014	75	Cliff Martinez	Rubber Head	Drive (Original Motion Picture Soundtrack)
Thu Jan  2 14:43:42 2014	75	Cloud Archive	Howcomes It's So Great A Silence Has Fallen	n/a
Thu Jan  2 14:45:50 2014	76	Dan Pound	Starting to Change	Cocoon
Thu Jan  2 14:51:25 2014	78	Dean De Benedictis	Occur	Salvaging The Past
Thu Jan  2 14:59:00 2014	71	System 7	Sirenes	Amberdelic Space
Thu Jan  2 15:03:45 2014	70	Solar Fields	Air Song (8am Version)	Extended
Thu Jan  2 15:20:13 2014	71	Kraddy	Drowning, Although Terrifying, Seems Like It Would Be The Most	Truth Has No Path
Thu Jan  2 15:25:55 2014	68	Indigolab	A Collection Of Thoughts	Outlander
Thu Jan  2 15:29:49 2014	71	Alpha Wave Movement	Silent Promise	Drifted Into Deeper Lands
Thu Jan  2 15:38:52 2014	75	I've Lost	Winter	From These Hands
Thu Jan  2 15:52:09 2014	70	Midimachine	O, Usurper To Dust You Shall Return, For Your Throne Is But A V	n/a
Thu Jan  2 16:03:53 2014	70	Gilded	Cluttered Room	Terrane
Thu Jan  2 16:08:21 2014	66	Gas	Zauberberg Iii	Zauberberg
Thu Jan  2 16:20:33 2014	65	Rocket Empire	Montezuma's Revenge	Om 15: Celebrating 15 Years of Om Records
Thu Jan  2 16:25:18 2014	65	Asnazzy	Surface Of Mars	Solar Winds Of Mars
Thu Jan  2 16:30:34 2014	65	Thom Brennan	Stories From the Forest	n/a
Thu Jan  2 16:36:47 2014	65	Beacon	Late November	The Ways We Separate
Thu Jan  2 16:38:38 2014	66	Uocca	Mars rover Opportunity	Mars Exploration Rover Mission
Thu Jan  2 16:50:47 2014	65	Steve Roach	This Life	Day Out Of Time
Thu Jan  2 16:55:03 2014	64	Tapage & Meander	Osedax	Etched In Salt
Thu Jan  2 16:58:25 2014	63	Olafur Arnalds & Nils Frahm	b1	Stare
Thu Jan  2 17:11:39 2014	64	Ovdk & Bunk Data	Dead With Kanymedes	KHOLODNYI SMERCH (Cold Tornado)
Thu Jan  2 17:18:56 2014	62	Dan Pound	Hunted (The)	Wolf Moon
Thu Jan  2 17:22:56 2014	63	Nathan Siter	Myriad	Exosphere
Thu Jan  2 17:31:06 2014	59	Vir Unis	A Deepening Shift	Stand Still Like The Hummingbird
Thu Jan  2 17:35:54 2014	61	Control X	Tango Uniform	To Abort Transmission
Thu Jan  2 17:44:09 2014	57	Magnetic Wind	Between Earth And Sky	11
Thu Jan  2 17:52:09 2014	58	Kristian Day	A Lake With Strong Shoulders	Ambient Martyr: Selected Works
Thu Jan  2 17:58:09 2014	57	Fila Brazillia	Dp's R Us	Mess
Thu Jan  2 18:00:44 2014	56	Vir Unis, James Johnson	45 Intersecting Planes	Perimeter II
Thu Jan  2 18:12:31 2014	57	Boards of Canada	Collapse	Tomorrow's Harvest
Thu Jan  2 18:15:14 2014	55	Robert Rich	Memories of Wandering, Pt. 2	Nest
Thu Jan  2 18:19:07 2014	54	Aerosol	Infinite Expanse	Airborne
Thu Jan  2 18:22:25 2014	56	David Barnes	Old Smithfield Atlantic	Axiom
Thu Jan  2 18:27:45 2014	58	Bvdub	A Quiet Doorway Awaits	Tribes At The Temple Of Silence
Thu Jan  2 18:38:06 2014	56	apne sinn	son of low birth	en seier
Thu Jan  2 18:47:14 2014	54	Peter DiPhillips	Mageroya	Midnight Sun
Thu Jan  2 19:04:09 2014	55	Steve Roach	Resonation Revelation	Core
Thu Jan  2 19:10:42 2014	56	Bassnectar	Disintegration Part Iv	Divergent Spectrum
Thu Jan  2 19:12:42 2014	57	Nedheartz	Food	Hungry City
Thu Jan  2 19:25:46 2014	55	Ma Ja Le & James Johnson	Outside In	Seed
Thu Jan  2 19:35:31 2014	55	Tlon	May We Be Us?	n/a
Thu Jan  2 19:40:49 2014	54	Michael Bross	Subway Meditation 5	Subway Meditations
Thu Jan  2 19:44:52 2014	55	Elephant And Castle	Formatting. Feat. Rachel Fannan	Transitions
Thu Jan  2 19:48:48 2014	54	Louigi Verona	droning 159	n/a
Thu Jan  2 20:01:37 2014	53	Ian Boddy And Parallel Worlds	Soliloquy	Exit Strategy
Thu Jan  2 20:08:23 2014	50	Heathered Pearls	Steady Veil	Loyal
Thu Jan  2 20:14:08 2014	53	Aether Generator	Licking Windows	Coloring Pad Sessions
Thu Jan  2 20:29:58 2014	57	Win Bent	Soupcon	Wet Weather Creek
Thu Jan  2 20:32:22 2014	55	Orcas	Certain Abstractions	Orcas
Thu Jan  2 20:36:24 2014	55	Astrowind	Mute Pilots	Fresh Wind in the Valley of Dreams
Thu Jan  2 20:40:08 2014	56	Ghost Of An Alien	The New Temple	The Ghost of an Alien
Thu Jan  2 20:47:50 2014	54	Boards Of Canada	Carcan, Devil	A Few Old Tunes Volume 1
Thu Jan  2 20:49:47 2014	56	Steve Brand	Bird Man	Cahokia
Thu Jan  2 21:11:40 2014	53	Robert Rich & B. Lustmord	Delusion Fields	Stalker
Thu Jan  2 21:21:14 2014	49	Cricketboy & Poo	Four Little Buddhas	early v.outros experiments
Thu Jan  2 21:24:43 2014	52	Ulrich Schnauss & Mark Peters	The Messiah Is Falling	Underrated Silence
Thu Jan  2 21:28:05 2014	54	Donato Wharton	Absentia	Body Isolations
Thu Jan  2 21:29:08 2014	56	Steve Roach	True West	Day Out Of Time
Thu Jan  2 21:32:06 2014	55	Juanne Hanhisuanto	Spring	Padmospheres
Thu Jan  2 21:40:47 2014	57	Winterlight	Of All Things	Hope Dies Last
Thu Jan  2 21:47:13 2014	62	O Yuki Conjugate	Sunchemical	Equator
Thu Jan  2 21:53:09 2014	61	Zenmetalshirt	Seelenfleischwunde	label thy anger
Thu Jan  2 21:57:16 2014	63	Nux Vomica & Voice Of Eye	Tripod Of The Elixir	Fire of the Unitive Path: Three Rivers
Thu Jan  2 22:01:25 2014	61	KiloWatts	Tank Park (DPP's Convoluted Mix)	Problems/Solved
Thu Jan  2 22:06:17 2014	57	dalot	haiku 6	HAIKUS 23
Thu Jan  2 22:08:48 2014	57	Sunbear	Softknocks	Weather
Thu Jan  2 22:18:10 2014	61	Loscil	Dub For Cascadia	Endless Falls
Thu Jan  2 22:23:31 2014	58	Squeegee	Opus 1	Drone Download Project Year 6
Thu Jan  2 22:33:11 2014	53	Aether Generator	Sleep Pod Illumination	Coloring Pad Sessions
Thu Jan  2 22:42:18 2014	55	Cliff Martinez	On The Beach	Drive (Original Motion Picture Soundtrack)
Thu Jan  2 22:48:43 2014	54	Jeff Oster	53 Mirrors	Surrender
Thu Jan  2 22:53:57 2014	56	Vir Unis, James Johnson	Mapping The Four Worlds	Perimeter II
Thu Jan  2 23:01:51 2014	57	Michel Banabila	Out Of Place	Gardening
Thu Jan  2 23:04:18 2014	56	David S Theroff	Mind Dance	Mind Dancer
Thu Jan  2 23:09:22 2014	56	eu	60 planets	colder
Thu Jan  2 23:11:54 2014	58	Aidan Baker	When Sailors Die	The Sea Swells a Bit...
Thu Jan  2 23:28:47 2014	58	Psicodreamics	Ambiethernum 2	n/a
Thu Jan  2 23:33:17 2014	57	Hollan Holmes	The Arrival	A Distant Light
Thu Jan  2 23:39:22 2014	61	Ben Frost	Forgetting You Is Like Breathing Water	Theory Of Machines
Thu Jan  2 23:50:17 2014	59	Canton	Ambient Gourd	http://www.cantonbecker.com
Thu Jan  2 23:52:36 2014	58	Gulan	The Infinite 2	Gulan "Cassiopeia". Ambient & Space music
Thu Jan  2 23:56:55 2014	57	Gwerkova	D-Day (Iiii's Metempsychosis Remix)	Exit Bratislava - Near Dark and Beyond
Fri Jan  3 00:05:41 2014	58	Craig Padilla And Zero Ohms	The One	Path of Least Resistance
Fri Jan  3 00:14:07 2014	55	Brian Eno	Going Unconscious	Another Day On Earth
Fri Jan  3 00:18:15 2014	55	Shuttle 358	Frame	Ambient Systems: Initialized
Fri Jan  3 00:25:45 2014	55	Patrick Millard	Delayed Phantasm	Generative Behaviors
Fri Jan  3 00:34:57 2014	50	Ishvara	Iqqoa	Magic Square Of The Sun
Fri Jan  3 00:42:29 2014	55	Twigs & Yarn	Learning to Glisten	The Language Of Flowers
Fri Jan  3 00:47:39 2014	53	Julio Di Benedetto	Living Each Breath	Living At A Higher Frequency
Fri Jan  3 00:52:08 2014	55	KiloWatts	Enter Lilly	Problem/Solving
Fri Jan  3 00:56:49 2014	60	Steve Roach, Kevin Braheny, Michael Stearns	Specter [Roach]	Desert Solitaire
Fri Jan  3 01:05:09 2014	59	Centrozoon	Sense	Blast (Definitive Edition)
Fri Jan  3 01:17:55 2014	57	Aspen	Bicycle Underwater	Album
Fri Jan  3 01:20:09 2014	60	Nemesis	Meander	Gigaherz
Fri Jan  3 01:22:42 2014	59	Patch	Nom	Western Slope
Fri Jan  3 01:23:48 2014	58	Encomiast	Amnios	Winter's End
Fri Jan  3 01:28:35 2014	56	Alexander Daf	I Left You There	While You Were Sleeping
Fri Jan  3 01:33:04 2014	59	Terre Thaemlitz	Trucker	Soil
Fri Jan  3 01:42:44 2014	59	Global Communication	14 31 (Ob-Selon Mi-Nos)	76 14
Fri Jan  3 01:56:43 2014	64	Boards of Canada	Transmisiones Ferox	Tomorrow's Harvest
Fri Jan  3 01:58:42 2014	64	Steve Roach & Robert Rich	Silk Ridge	n/a
Fri Jan  3 02:04:37 2014	67	Zheleznyak A.k.a. Sonic Faith	Northern Field	Attenuated In Ambient
Fri Jan  3 02:09:49 2014	64	Steve Roach	Groove Immersion (Part Three)	Groove Immersion
Fri Jan  3 02:22:24 2014	59	A Produce	Reflect Like A Mirror, Respond Like An Echo	Reflect Like A Mirror, Respond Like An Echo
Fri Jan  3 02:28:37 2014	60	50on	Meta Ideology	n/a
Fri Jan  3 02:31:32 2014	62	Marconi Union	Breathing With Assistance	Just Music Cafe Vol 3 Poolside Beats
Fri Jan  3 02:38:13 2014	61	Patrick Millard	Alternating Frequencies	Generative Behaviors
Fri Jan  3 02:51:06 2014	62	Darkroom Vs Tears In X-Ray Eyes	Dreams Come Licking	The DAC Mixes
Fri Jan  3 02:58:15 2014	61	Lusine ICL	In Flight	Condensed
Fri Jan  3 03:02:37 2014	61	Loscil	Le Plongeur	Submers
Fri Jan  3 03:09:33 2014	59	Elemental Journey	Where The Evening Meets The Sky	Absolute Ambient Volume 2
Fri Jan  3 03:16:35 2014	63	David Gerard	Pelagic	OCEANS
Fri Jan  3 03:23:28 2014	63	Carbon Based Lifeforms	Kensington Gardens	Twentythree
Fri Jan  3 03:29:22 2014	62	Lackluster	4. Sfacidx3mulch (17/06/00)	n/a
Fri Jan  3 03:30:32 2014	63	Rudy Hill	Dynamix, Polarized	Ambient Systems: Initialized
Fri Jan  3 03:34:38 2014	65	Aether Generator	Train Ride Through Jungle	Coloring Pad Sessions
Fri Jan  3 03:41:53 2014	68	Lemongrass	Biosphere	Ambient land 2
Fri Jan  3 03:49:44 2014	61	Resonant Drift	Breaking Free	The Call
Fri Jan  3 03:52:53 2014	62	Patch	Open	Western Slope
Fri Jan  3 03:55:04 2014	65	Astrowind	Prism	Fresh Wind in the Valley of Dreams
Fri Jan  3 04:01:27 2014	68	Cluster	Formalt	Qua
Fri Jan  3 04:06:19 2014	66	Monolake	Perpetuum	Interstate
Fri Jan  3 04:13:09 2014	62	Sydalesis	Readiness	Ancestral Circles
Fri Jan  3 04:21:41 2014	61	Starseeds	Regina From The Future	Parallel Life
Fri Jan  3 04:26:59 2014	62	Monoceros	When the trees sleep	I feel apocalyptic today
Fri Jan  3 04:31:46 2014	63	Ulfur	Evoke Ewok	White Mountain
Fri Jan  3 04:35:39 2014	61	Hamilton Sterling And Jimmy Haslip	Migration	Migration
Fri Jan  3 04:43:33 2014	62	Jan Nemecek	Expecting Planet	n/a
Fri Jan  3 04:47:50 2014	63	Bluetech	A Garland Of Stars	Sines and Singularities
Fri Jan  3 04:50:45 2014	61	Markus Guentner	Umgebung	1981
Fri Jan  3 04:56:47 2014	60	Adrien Pierre Actus	Drifting	n/a
Fri Jan  3 05:01:49 2014	60	Mathias Grassow & Alio Die	The Falcon	Expanding Horizon
Fri Jan  3 05:12:20 2014	58	O Yuki Conjugate	Equation	Equator
Fri Jan  3 05:16:46 2014	61	Mauxuam And Greg Hunter	Nebbia	cloudcycle
Fri Jan  3 05:31:30 2014	60	Robert Rich & Alio Die	Tree Of The Wind	Fissures
Fri Jan  3 05:36:35 2014	59	Vir Unis, James Johnson	Indivisible Circles	Perimeter II
Fri Jan  3 05:44:37 2014	62	Gas	Zwei	Königsforst
Fri Jan  3 05:58:11 2014	60	Ben Cox	Gannet	On Water
Fri Jan  3 06:07:59 2014	56	Jonteknik	Raymond	Sounds From The Electronic Garden
Fri Jan  3 06:09:27 2014	55	Solar Fields	Polarity	[Random Friday]
Fri Jan  3 06:11:59 2014	59	Lusine ICL	Jetstream	Language Barrier
Fri Jan  3 06:17:04 2014	57	Number 9 Dream	Benediction	Rhythm and Irrelevance
Fri Jan  3 06:18:15 2014	59	Steve Roach	Thunderwalkers	Live at SoundQuest Fest
Fri Jan  3 06:29:21 2014	62	Build Buildings	Summertime	I Sat On The Roof
Fri Jan  3 06:32:18 2014	61	Pornophonik Pk	Dark Terminating	Quantum Writings
Fri Jan  3 06:34:22 2014	62	Comfort Level 7	Disasters In The Sun	Disasters In The Sun
Fri Jan  3 06:38:51 2014	62	Alva Noto And Ryuichi Sakamoto	Duoon	Vrioon
Fri Jan  3 06:44:23 2014	64	Kilowatts	Rocketeer	Problem/Solving
Fri Jan  3 06:47:03 2014	64	Dan Pound	Esoterica Part Two	Esoterica
Fri Jan  3 06:56:30 2014	68	Dean De Benedictis	Live Space	A Cambient Variations
Fri Jan  3 07:01:23 2014	62	Sydalesis	The Night Rite	Ancestral Circles
Fri Jan  3 07:10:53 2014	64	Win Bent	Taste	Wet Weather Creek
Fri Jan  3 07:13:23 2014	65	Olafur Arnalds & Nils Frahm	b1 (stare)	Stare
Fri Jan  3 07:26:38 2014	64	Har	Obscura	Obscura
Fri Jan  3 07:31:37 2014	65	Arc	Silent White Light	Index02
Fri Jan  3 07:36:11 2014	61	Busy	Hanblechia (Fragmented)	uInverse
Fri Jan  3 07:37:42 2014	63	8m2stereo	333   (Pathmusick Edit)	n/a
Fri Jan  3 07:42:41 2014	60	Resonant Drift	Reply	The Call
Fri Jan  3 07:47:58 2014	62	Akumu	Everything Quieter Than Everything Else	Between Worlds
Fri Jan  3 07:53:52 2014	63	Twinlens Reflex Sound	Aurion	spacenight v. 03
Fri Jan  3 07:59:15 2014	68	Mystified	Back To The Primal	Primal Mystification
Fri Jan  3 08:10:18 2014	57	Ashra	Ocean Of Tenderness	New Age Of Earth
Fri Jan  3 08:22:33 2014	58	Aqob	A Star	Let Alone Be Gone
Fri Jan  3 08:26:20 2014	60	Interstitial	Frozen	Temporal Arc
Fri Jan  3 08:41:19 2014	65	Rlw	Ombre D'Erosion	Substantia Innominata 10" Series: A Sides
Fri Jan  3 08:51:09 2014	62	Remora	My Brother's Guns & Knives The	n/a
Fri Jan  3 08:56:24 2014	65	Nanosphere Complex	Travelling One More Time	Still Life
Fri Jan  3 09:07:49 2014	69	James Murray	Folding Pattern	Greenosophy
Fri Jan  3 09:12:33 2014	63	Cti	Pausal	Library Of Sound Edition Four - Point Seven
Fri Jan  3 09:18:57 2014	64	Helios	First Dream Called Ocean	Eingya
Fri Jan  3 09:22:26 2014	65	Molfar	Touchablur	Fogkolr
Fri Jan  3 09:27:29 2014	65	Hjaltalin	Kveldulfur	Sleepdrunk Seasons
Fri Jan  3 09:29:29 2014	64	Comfort Level 7	Blue Star	Disasters In The Sun
Fri Jan  3 09:33:30 2014	64	Robert Carty	Organic Seas	Ecoroots
Fri Jan  3 09:47:08 2014	67	Perimeter	Beyond The Perimeter	Beyond The Perimeter
Fri Jan  3 10:04:45 2014	71	Steve Brand, Ishq	Flame Of Nuit	Spiritual Science
Fri Jan  3 10:21:25 2014	67	Dan Pound	Chrysalis	Cocoon
Fri Jan  3 10:28:07 2014	64	Nathan Siter	Jinn	Exosphere
Fri Jan  3 10:36:06 2014	57	Marconi Union	These European Cities	[Distance]
Fri Jan  3 10:42:53 2014	56	UNN	Flora And Fauna	Silence
Fri Jan  3 10:47:36 2014	59	Various Artists	The Tribe Of The Flying Monkey	n/a
Fri Jan  3 11:03:50 2014	59	Mirage Of Deep	The Cosmic Vortex	Talking To Stars
Fri Jan  3 11:10:23 2014	61	Loscil	Sickbay	First Narrows
Fri Jan  3 11:16:29 2014	60	Experimental Hypothesis	The Realm	The Realm
Fri Jan  3 11:22:19 2014	64	Sabi	Howling Out With Tight Neons	71:36 (Remixes by Kettel, Richard Devine, Julien Neto, Machinedrum)
Fri Jan  3 11:30:24 2014	71	Tesla Coil	Plankton Heavy Industry	n/a
Fri Jan  3 11:40:40 2014	68	Win Bent	Tidbit	Wet Weather Creek
Fri Jan  3 11:42:59 2014	69	Fanger & Schonwalder	Liquidrom Tape 2	Analog Overdose 2
Fri Jan  3 12:04:08 2014	68	Interstitial	Temporal Arc	Temporal Arc
Fri Jan  3 12:19:25 2014	70	Psychic Pollution	Amb 5 0013-	n/a
Fri Jan  3 12:21:37 2014	69	Mahi Bukimi	Air Of The Ground	The Forests of Kur Zeme
Fri Jan  3 12:24:02 2014	72	Cliff Martinez	Affected Cities	Contagion: Original Motion Picture Soundtrack
Fri Jan  3 12:26:32 2014	68	Infinite Scale	Second Nature	Ekko Location
Fri Jan  3 12:27:41 2014	70	Blutiger Fluss	Ruhe Der Zeit	Dawn of Mars
Fri Jan  3 12:49:18 2014	61	Horizontal Excursions	Crowded Cities Empty Minds	n/a
Fri Jan  3 12:57:48 2014	63	Boards Of Canada	Skimming Stones	Boc Maxima
Fri Jan  3 12:59:54 2014	61	Drum Komputer	E.P.L. (Femme Machine)	Ambient Intermix
Fri Jan  3 13:11:06 2014	61	Osiris Indriya	Sovereign Integral	Reach Within
Fri Jan  3 13:16:39 2014	64	Immersion Theory	Echoes Of Apollo	The Icarus Foray
Fri Jan  3 13:28:08 2014	65	Patch	Taaule	1 degree C
Fri Jan  3 13:32:17 2014	68	Greg Hunter And Mauxuam	Oumres	cloudcycle
Fri Jan  3 13:36:21 2014	69	Bass Communion	Three Pieces For Television (1999) A	n/a
Fri Jan  3 13:38:36 2014	68	Elisa Luu	Warn Plate	Chromatic Sigh
Fri Jan  3 13:41:43 2014	66	Loscil	Enthalpy	Triplepoint
Fri Jan  3 13:46:32 2014	68	Mathias Grassow & Alio Die	Day Of Fulfilment	Expanding Horizon
Fri Jan  3 13:56:06 2014	68	Erik Wollo & Bernhard Wostheinrich	Mirror Image	Arcadia Borealis
Fri Jan  3 14:01:41 2014	68	Poborsk	Sineworld	World Of Sine
Fri Jan  3 14:03:07 2014	67	Lemongrass	Polar Nights	Hypnosis
Fri Jan  3 14:09:31 2014	66	Yda	Cosmoyoga	n/a
Fri Jan  3 14:21:08 2014	64	Chronotope Project	Sirens	Solar Winds
Fri Jan  3 14:28:15 2014	67	A Finnish Contact	Carraxo Fronte da Neveira	A Finnish Contact
Fri Jan  3 14:31:23 2014	67	Squarepusher	Metteng Excuske V1.2	Go Plastic
Fri Jan  3 14:32:33 2014	65	Erik Wollo & Bernhard Wostheinrich	Terrestrial Magnetism	Arcadia Borealis
Fri Jan  3 14:37:34 2014	65	Sharif Rashad	Le Voyage Dans La Lune	Galaxie - EP
Fri Jan  3 14:41:30 2014	62	Marconi Union	Sleepless	[Distance]
Fri Jan  3 14:46:39 2014	65	Open Canvas	Nile (Lifewaters)	Nomadic Impressions
Fri Jan  3 14:52:43 2014	62	Nils Frahm	Kind	Felt
Fri Jan  3 14:56:06 2014	69	Clark	The Pining Pt 3	n/a
Fri Jan  3 14:58:20 2014	65	Fake Plastic Heads	String Theory	digit
Fri Jan  3 15:02:03 2014	63	Vladislav Delay	Kuula (Kiitos)	Tummaa
Fri Jan  3 15:10:50 2014	57	Akumu	Unseen Film	Between Worlds
Fri Jan  3 15:16:43 2014	57	David Arkenstone	Insomniax	Ambient World
Fri Jan  3 15:22:19 2014	58	Pete Namlook & Tetsu Inoue	Orion Transfer 11	Shades Of Orion
Fri Jan  3 15:27:11 2014	59	Peter Tedstone	Observing The Heavens	Origin of Species
Fri Jan  3 15:32:45 2014	57	Edgar 9000	Snowblinder	Below My Danger Line
Fri Jan  3 15:41:41 2014	58	Haiku	Voyage	Flow
Fri Jan  3 15:53:47 2014	58	(O)yhers	The Church	n/a
Fri Jan  3 15:57:15 2014	56	Lensflare	Il Cratere Di Tyco	Bambino delle Stelle
Fri Jan  3 16:05:42 2014	53	Dalot	Cause & Effect	Minutestatic
Fri Jan  3 16:11:39 2014	50	Human Mesh Dance	Satellites (Ring The Sky)	Mindflower
Fri Jan  3 16:16:30 2014	51	Loscil	Mute	Submers
Fri Jan  3 16:23:52 2014	50	Ostraka	Cuba Illinois	Precambrian Resonance
Fri Jan  3 16:25:40 2014	51	Cti	Daspooki	Library Of Sound Edition Four - Point Seven
Fri Jan  3 16:30:25 2014	54	Beta-Resercyclic Acid	Please Rain	Golem Salad
Fri Jan  3 16:34:37 2014	52	Michael Trommer	Td Path 6	Favourite Places Vol. 2
Fri Jan  3 16:41:05 2014	58	Joel David Palmer	Post Meridiem Eight	A.M. / P.M.
Fri Jan  3 16:45:47 2014	50	Vir Unis, James Johnson	Patterns Of The Petroglyph	Perimeter II
Fri Jan  3 16:52:32 2014	52	Aether Generator	The Texture Of Paint	Coloring Pad Sessions
Fri Jan  3 17:02:50 2014	52	John Sobocan	Aum	OI
Fri Jan  3 17:09:01 2014	53	Markus Reuter And Robert Rich	Reductive	Eleven Questions
