Mon Dec  1 00:01:48 2014	99	Ghostland Observatory	Midnight Voyage	Ghostland
Mon Dec  1 20:32:08 2014	81	Galimatias & Joppe	Last Night in Sydney	Departure
Mon Dec  1 20:37:02 2014	89	Stereolab	Nous Vous Demandons Pardon	Chemical Chords
Mon Dec  1 20:41:56 2014	90	CSS	Left Behind	Donkey
Mon Dec  1 20:45:38 2014	89	Purity Ring	Crawlersout	Shrines
Mon Dec  1 20:48:50 2014	88	Sleigh Bells	Rill Rill	Treats
Mon Dec  1 20:52:33 2014	87	Rush Midnight	In Your Room	Rush Midnight
Mon Dec  1 20:56:58 2014	83	Kleerup	With Every Heartbeat	Follow Your Feed
Mon Dec  1 21:00:54 2014	83	Underground Lovers	Au Pair	Weekend
Mon Dec  1 21:05:20 2014	85	Big Pink	Give It Up	Future This
Mon Dec  1 21:09:42 2014	83	Phantogram	All Dried Up	Eyelid Movies
Mon Dec  1 21:13:08 2014	86	Errors	A Rumour In Africa	Come Down With Me
Mon Dec  1 21:16:59 2014	87	New Young Pony Club	We Want To	Optimist
Mon Dec  1 21:21:39 2014	89	Moving Units	Between Us And Them	Dangerous Dreams
Mon Dec  1 21:24:47 2014	90	Silver Swans	On The Quiet	Forever
Mon Dec  1 21:28:38 2014	89	Pond	Elegant Design	Beard Wives Denim
Mon Dec  1 21:32:39 2014	84	Lights	Timing Is Everything	Siberia
Mon Dec  1 21:35:52 2014	85	Natalie Portman's Shaved Head	Beard Lust	Glistening Pleasure
Mon Dec  1 21:39:09 2014	79	Yacht	Beam Me Up	Shangri-La
Mon Dec  1 21:41:25 2014	81	Sounds	Beatbox	Crossing The Rubicon
Mon Dec  1 21:45:20 2014	80	Starlight Mints	Natural	Change Remains
Mon Dec  1 21:47:58 2014	81	Tough Alliance	Mine Was Real	New Waves
Mon Dec  1 21:50:32 2014	82	dBridge	So Lonely (Morgan Zarate Remix)	Hed Kandi: Winter Chill
Mon Dec  1 21:54:18 2014	80	Metric	Police And The Private	Live It Out
Mon Dec  1 21:57:17 2014	79	Lcd Soundsystem	Big Ideas [Radio Edit]	Big Ideas [Vinyl]
Mon Dec  1 22:01:09 2014	79	Rainbow Arabia	Omar K	The Basta
Mon Dec  1 22:06:08 2014	84	Kills	Getting Down	Midnight Boom
Mon Dec  1 22:08:57 2014	80	Crystal Castles	Intimate	Crystal Castles (II)
Mon Dec  1 22:13:40 2014	81	Coco Solid	Electrik Love	Phase Five NZ Music
Mon Dec  1 22:16:46 2014	80	World Of Science	You're So Handsome	Makeout Music By
Mon Dec  1 22:22:19 2014	84	Lusine	Two Dots	A Certain Distance
Mon Dec  1 22:26:25 2014	85	Lapalux	Guuurl	Nostalchic
Mon Dec  1 22:30:09 2014	86	Multiplex	SuperModel SuperComputer	S/T
Mon Dec  1 22:32:34 2014	82	City Light	Devil In The Dark	Memory Guide
Mon Dec  1 22:35:52 2014	83	Miniature Tigers	Flower Door Option B	Mia Pharaoh
Mon Dec  1 22:39:31 2014	86	Chromeo	Hard To Say No	White Women
Mon Dec  1 22:43:07 2014	100	Cut Copy	Hearts On Fire (Gt Edit)	www.missingtoof.com
Mon Dec  1 22:47:29 2014	94	Tog	Av hengslene	Feiring
Mon Dec  1 22:50:09 2014	97	Naked And Famous	Serenade	Phase Five NZ Music
Mon Dec  1 22:52:47 2014	96	MGMT	Of Moons Birds And Monsters (Holy Ghost Remix)	Of Moons, Birds and Monsters (Single)
Mon Dec  1 22:58:41 2014	97	Phenomenal Handclap Band	All Of The Above	The Phenomenal Handclap Band
Mon Dec  1 23:04:08 2014	97	Ladyhawke	Professional Suicide	Ladyhawke
Mon Dec  1 23:07:38 2014	99	Metronomy	Everything Goes My Way (Psychemagik Remix)	Everything Goes My Way - Single
Mon Dec  1 23:13:54 2014	105	Sintemu	Mad	Building A Better Robot - vol.1
Mon Dec  1 23:17:38 2014	107	Letherette	D&T	D&T
Mon Dec  1 23:20:51 2014	113	Lila Rose	Couldn't Have	Heart Machine
Mon Dec  1 23:23:36 2014	114	Hexes & Ohs	H-H-Highschool	Bedroom Madness
Mon Dec  1 23:27:24 2014	114	Bird & The Bee	Again & Again	The Bird & The Bee
Mon Dec  1 23:29:56 2014	114	Kindness	Cyan	World, You Need A Change Of Mind
Mon Dec  1 23:34:24 2014	118	Space March	Better Days	Monumental
Mon Dec  1 23:37:50 2014	113	Casiokids	Olympiske Leker	Aabenbaringen Over Aaskammen
Mon Dec  1 23:41:34 2014	116	Afrobeta	Two Different Worlds	Under The Streets
Mon Dec  1 23:45:14 2014	113	Dirty Projectors	Retinal Heal	Grown Zone/Groan Zone
Mon Dec  1 23:46:30 2014	115	Atole	Glo-Stix	Brainwaves EP
Mon Dec  1 23:51:18 2014	109	Rapture	House Of Jealous Lovers	Echoes
Mon Dec  1 23:56:27 2014	118	Black Ghosts	Repetition Kills You (Rac Remix)	Black Ghosts
Mon Dec  1 23:59:59 2014	118	Magic Man	Darling	Real Life Color
Tue Dec  2 00:04:44 2014	119	Ember FX	What Aren't We Going To Do	Lights & Action
Tue Dec  2 00:09:10 2014	118	Ra Ra Riot	Ghost Under Rocks (Passion Pit Mix)	Ra Ra Riot Remix
Tue Dec  2 00:14:25 2014	126	Young & Sick	Glass	Glass
Tue Dec  2 00:17:45 2014	129	Kid British Ft. Envy	Electro Punks	Work It! vol 1
Tue Dec  2 00:21:08 2014	128	Bibio	Take Off Your Shirt	Mind Bokeh
Tue Dec  2 00:25:08 2014	127	Chromeo Feat. Solange	Lost On The Way Home	White Women
Tue Dec  2 00:30:19 2014	127	Herbaliser	Can't Help This Feeling (Beardyman's Glitchbox Hackjob)	Can't Help This Feeling
Tue Dec  2 00:35:47 2014	130	Stereolab	Fractal Dream Of A Thing	Chemical Chords
Tue Dec  2 00:39:19 2014	139	My First Earthquake	Cool In The Cool Way (Let's Sexy Fighting Remix)	Downstairs
Tue Dec  2 00:43:08 2014	139	Mstrkrft	Breakaway (Feat. Jahmal Of The	Fist of God
Tue Dec  2 00:46:39 2014	141	Totally Enormous Extinct Dinosaurs	Trouble	Trouble
Tue Dec  2 00:50:26 2014	148	Cineplexx	02 Espiral (Remix From Picnic)	Picnic
Tue Dec  2 00:53:37 2014	145	Data Romance	Streetlight	Data Romance
Tue Dec  2 00:57:57 2014	143	Geographer	Original Sin	Animal Shapes
Tue Dec  2 01:02:39 2014	144	Dvas	Consenting Adults	Society
Tue Dec  2 01:06:39 2014	148	Laid Back	Cocaine Cool (Extended Vol 2)	Cosyland
Tue Dec  2 01:12:20 2014	145	Miike Snow	Black & Blue	Miike Snow
Tue Dec  2 01:15:48 2014	147	Alaska In Winter	Speed Boat To Heaven	holiday
Tue Dec  2 01:20:50 2014	149	My Tiger My Timing	I Am The Sound	Kitsune Maison Compilation 8
Tue Dec  2 01:24:50 2014	147	Bag Raiders	Shooting Stars	Bag Raiders
Tue Dec  2 01:28:42 2014	145	CSS	Css Suxxx	Cansei De Ser Sexy
Tue Dec  2 01:30:34 2014	145	Youngblood Hawke	We Come Running	Wake Up [+digital booklet]
Tue Dec  2 01:34:30 2014	147	Poolside	Harvest Moon	Pacific Standard Time
Tue Dec  2 01:40:46 2014	147	SSION	Earthquake	BENT
Tue Dec  2 01:44:54 2014	146	Pretty Good Dance Moves	P.G.D.M.	Pretty Good Dance Moves
Tue Dec  2 01:49:24 2014	150	Birds & Batteries	Out In The Woods	Up To No Good EP
Tue Dec  2 01:53:13 2014	151	Blind Man's Colour	Sleeping Habits	Season Dreaming
Tue Dec  2 01:59:15 2014	150	Phenomenal Handclap Band	Give	Form And Control
Tue Dec  2 02:03:30 2014	149	Phoenix	Lisztomania	Wolfgang Amadeus Phoenix
Tue Dec  2 02:07:31 2014	149	Tog	Nar me vakne opp imara	Feiring
Tue Dec  2 02:11:29 2014	152	Caribou	Leave House	Swim (2 LP) [Vinyl]
Tue Dec  2 02:16:38 2014	148	Brite Futures	Cosmic Horn	Dark Past
Tue Dec  2 02:21:35 2014	154	Uffie	ADD SUV (Ft. Pharell Williams)	Sex Dreams and Denim Jeans
Tue Dec  2 02:25:03 2014	158	Dirty Vegas	Little White Doves	Electric Love
Tue Dec  2 02:27:59 2014	157	Lcd Soundsystem	Us V Them	Sound Of Silver
Tue Dec  2 02:36:30 2014	155	Am & Shawn Lee	All The Love	La Musique Numerique
Tue Dec  2 02:41:23 2014	154	Junior Senior	Move Your Feet	D-D-Don't Don't Stop The Beat
Tue Dec  2 02:43:13 2014	154	Au Revoir Simone	Shadows	Still Night, Still Light
Tue Dec  2 02:47:02 2014	156	Ratatat	Drugs	LP 4
Tue Dec  2 02:51:41 2014	157	Rapture	Children	In The Grace Of Your Love
Tue Dec  2 02:55:32 2014	154	Chairlift	Ghost Tonight	Something
Tue Dec  2 02:58:25 2014	159	Lehtmojoe	Touch The Sky	Aisle 7
Tue Dec  2 03:01:43 2014	163	Pretty Lights	Up & Down I Go	Filling Up The City Skies
Tue Dec  2 03:09:33 2014	166	El Perro Del Mar	Let Me In	Love Is Not Pop
Tue Dec  2 03:12:22 2014	165	Mew	Cartoons And Macrameyy Wounds	n/a
Tue Dec  2 03:19:31 2014	169	Abe Vigoda	Throwing Shade	Crush
Tue Dec  2 03:22:59 2014	169	Cale Parks	One At A Time	To Swift Mars
Tue Dec  2 03:27:09 2014	164	Black Ghosts	I Want Nothing	The Black Ghosts
Tue Dec  2 03:29:32 2014	167	Magic Man	Monster	Real Life Color
Tue Dec  2 03:35:17 2014	159	Sebastian	Ross Ross Ross	Total
Tue Dec  2 03:39:17 2014	158	Yacht	The Magic Beat	I Believe In You. Your Magic Is Real
Tue Dec  2 03:43:27 2014	159	Discovery	Can You Discover?	LP
Tue Dec  2 03:45:56 2014	158	Dan Black	Yours	((UN))
Tue Dec  2 03:49:39 2014	156	New Young Pony Club	Ice Cream (Van She Remix)	New Young Pony Club
Tue Dec  2 03:55:12 2014	163	Deastro	Parallelogram	Rare Gems from the Terrorbird Vault Vol II
Tue Dec  2 03:58:19 2014	158	Phantogram	Let Me Go	Eyelid Movies
Tue Dec  2 04:03:26 2014	158	Her Space Holiday	Osaf	Let's Get Quiet Vol. 2 [EP]
Tue Dec  2 04:06:54 2014	165	Discovery	Orange Shirt	LP
Tue Dec  2 04:10:23 2014	167	Phantogram	Let Me Go	Eyelid Movies
Tue Dec  2 04:14:39 2014	165	Passion Pit	To Kingdom Come	Manners
Tue Dec  2 04:18:35 2014	161	Phenomenal Handclap Band	You'll Disappear	The Phenomenal Handclap Band
Tue Dec  2 04:22:16 2014	159	Eliot Lipp	Gettin' Money (Feat. Michal Menert)	Shark Wolf Rabbit Snake
Tue Dec  2 04:25:50 2014	156	Brite Futures	Baby Rain	Dark Past
Tue Dec  2 04:29:04 2014	159	Malbec	Something Wicked This Way Comes	The Answering Machine
Tue Dec  2 04:32:24 2014	156	Classixx	Supernature	Hanging Gardens
Tue Dec  2 04:36:11 2014	156	AlunaGeorge	Kaleidoscope Love	Body Music
Tue Dec  2 04:39:35 2014	168	Ruby Suns	Dusty Fruit	Fight Softly
Tue Dec  2 04:43:16 2014	168	Kraak & Smaak Feat. Sam Duckworth	Good for the City	Good for the City
Tue Dec  2 04:48:00 2014	170	Ian Fays	The Woo Woo Song (Remix)	The Ian Fays
Tue Dec  2 04:49:44 2014	171	Glass	Four Four Letter	At Swim Two Birds
Tue Dec  2 04:55:28 2014	166	Miike Snow	In Search Of	Miike Snow
Tue Dec  2 05:00:38 2014	170	Boy Crisis	Fountain Of Youth (Wallpaper. Rmx)	Wallpaper. Mixtape
Tue Dec  2 05:05:26 2014	171	Dragonette	My Work Is Done	Bodyparts
Tue Dec  2 05:08:20 2014	169	Single	Perrito Librepensador	Come Tomorrow
Tue Dec  2 05:12:30 2014	166	Sombear	Incredibly Still	Love You In The Dark
Tue Dec  2 05:16:44 2014	168	Blow	The Love That I Crave	Poor Aim: Love Songs
Tue Dec  2 05:19:16 2014	171	Tim Exile	Family Galaxy	Listening Tree [Vinyl]
Tue Dec  2 05:24:26 2014	174	Metronomy	The Bay (Stopmakingme Remix)	The Bay - Single (from The English Riveria)
Tue Dec  2 05:29:59 2014	179	Shot Noise	No Excuses	No Excuses
Tue Dec  2 05:33:32 2014	174	Sugar & Gold	Slice Me Nice	Rare Gems from the Terrorbird Vault Vol II
Tue Dec  2 05:37:58 2014	170	The Egg	Woodstock 69	Something To Do
Tue Dec  2 05:44:08 2014	176	Starlight Mints	Black Champaign	Change Remains
Tue Dec  2 05:47:48 2014	176	Ratatat	Party With Children	LP4
Tue Dec  2 05:50:41 2014	177	Naked & Famous	Punching In A Dream	Passive Me, Aggressive You
Tue Dec  2 05:54:33 2014	174	Sissy Wish	Float	Beauties Never Die
Tue Dec  2 05:58:19 2014	177	Bird & The Bee	Birds &The Bees	n/a
Tue Dec  2 06:02:12 2014	167	Am & Shawn Lee	Promises Are Never Far From Lies	Celestial Electric
Tue Dec  2 06:05:18 2014	168	Javelin	On It On It	No Mas
Tue Dec  2 06:08:37 2014	172	Datarock	Fa-Fa-Fa	Datarock Datarock
Tue Dec  2 06:13:39 2014	177	Geographer	Verona	Animal Shapes
Tue Dec  2 06:18:35 2014	174	Tog	Maridalen	Feiring
Tue Dec  2 06:24:24 2014	178	Lo-fi-fnk	Unighted	(...And The JFG?)
Tue Dec  2 06:28:11 2014	182	Fm Belfast	Underwear	How To Make Friends
Tue Dec  2 06:31:07 2014	176	Hollywood Holt	Hollywood (Sammy Bananas Remix)	Myspace.com/sammybananas
Tue Dec  2 06:35:19 2014	172	Coppe	Day By Day	Artificial Insemination
Tue Dec  2 06:39:42 2014	172	Gold Panda	Vanilla Minus	Lucky Shiner
Tue Dec  2 06:43:40 2014	169	Anavan	Skin Like Heather	Cover Story
Tue Dec  2 06:47:33 2014	174	Headlights	Cherry Tulips (Tj Lipple Remix)	Remixes
Tue Dec  2 06:50:54 2014	180	The Chain Gang of 1974	You	Daydream Forever
Tue Dec  2 06:53:41 2014	184	Blackbird Blackbird	Rare Candy	Tangerine Sky
Tue Dec  2 06:57:00 2014	183	Deastro	The Shaded Forests (Gift Giver's Version) [Bonus Track]	Moondagger
Tue Dec  2 07:00:22 2014	183	Vampire Weekend	The Kids Don't Stand A Chance (Chromeo Mix)	The Kids Don't Stand A Chance (Single)
Tue Dec  2 07:04:53 2014	184	Mstrkrft	It Ain't Love (Feat. Lil' Mo)	Fist of God
Tue Dec  2 07:08:32 2014	180	Pacific!	'narcissus'	SXSW 2011 Showcasing Artists
Tue Dec  2 07:14:09 2014	184	Tic Tic Boom	The Open	Reasons & Rhymes
Tue Dec  2 07:17:07 2014	195	Processory	Nightfall (Aeroplane Remix)	n/a
Tue Dec  2 07:23:08 2014	200	Chad Valley	Now That I'm Real (How Does It Feel)	Equatorial Ultravox
Tue Dec  2 07:26:30 2014	198	Calvin Harris	Neon Rocks	I Created Disco
Tue Dec  2 07:30:31 2014	195	Anderson	Lewis In A Bulletproof Vest	It Runs In The Family
Tue Dec  2 07:34:30 2014	199	Discovery	So Insane	LP
Tue Dec  2 07:37:43 2014	193	Miike Snow	Animal Treasure Fingers Rmx 1.1	Miike Snow
Tue Dec  2 07:42:53 2014	198	Mew	Beach	No More Stories...
Tue Dec  2 07:45:34 2014	208	Cold Cave	Life Magazine	Love Comes Close
Tue Dec  2 07:48:25 2014	198	Maus Haus	Reaction	Lark Marvels
Tue Dec  2 07:51:18 2014	197	Mux Mool	Enceladus	Skulltaste
Tue Dec  2 07:55:50 2014	195	Handsome Furs	Evangeline	Face Control
Tue Dec  2 07:59:32 2014	199	Starfucker	Quality Time	Reptilians
Tue Dec  2 08:02:24 2014	196	Miniature Tigers	Female Doctor	Mia Pharaoh
Tue Dec  2 08:06:36 2014	194	Rubin Steiner	Take Your Time	Weird Hits, Two Covers & A Love Song
Tue Dec  2 08:11:02 2014	194	Chromeo	Somethingood	White Women
Tue Dec  2 08:17:21 2014	193	Holy Fuck	Frenchy's	Holy Fuck
Tue Dec  2 08:20:10 2014	192	Stereolab	I Was A Sunny Rainphase	Fab Four Sutre
Tue Dec  2 08:23:29 2014	200	Sbtrkt	Something Goes Right (Feat. Sa	SBTRKT
Tue Dec  2 08:28:22 2014	196	Deerhunter	Coronado	Halcyon Digest
Tue Dec  2 08:31:39 2014	195	City Light	Paranoid Kid	Memory Guide
Tue Dec  2 08:34:40 2014	188	Woodhands	I Wasn't Made For Fighting (Keytar Hero Remix)	I Wasn't Made for Fighting
Tue Dec  2 08:41:10 2014	188	Css	Teenage Tiger Cat	Planta
Tue Dec  2 08:43:55 2014	189	Body Language	Lose My Head	Grammar
Tue Dec  2 08:47:56 2014	186	Chromatics	In The City	After Dark
Tue Dec  2 08:55:01 2014	193	Poolside	Take Me There	Pacific Standard Time
Tue Dec  2 08:59:19 2014	193	Daft Punk	Digital Love	Discovery
Tue Dec  2 09:04:02 2014	196	Foxygen	San Francisco	We Are The 21st Century Ambassadors Of Peace & Magic [+digital booklet]
Tue Dec  2 09:07:41 2014	196	Friendly Fires	In The Hospital	Friendly Fires
Tue Dec  2 09:11:32 2014	203	Bird & The Bee	Come As You Were	One Too Many Hearts EP
Tue Dec  2 09:14:41 2014	203	Cut Copy	Blink And You'll Miss A Revolu	Zonoscope
Tue Dec  2 09:19:11 2014	199	MGMT	Electric Feel (Justice Remix)	Oracular Spectacular
Tue Dec  2 09:24:30 2014	201	Am & Shawn Lee	Different Forces	Celestial Electric
Tue Dec  2 09:27:40 2014	202	Sick Of Sarah	Simple Parts	2205
Tue Dec  2 09:31:23 2014	198	Presets	Talk Like That	Apocalypso
Tue Dec  2 09:34:34 2014	204	Cale Parks	Eyes Won't Shut	To Swift Mars
Tue Dec  2 09:40:08 2014	202	Rubies	I Feel Electric	Explode from the Center
Tue Dec  2 09:44:39 2014	198	Big Pink	Jump Music	Future This
Tue Dec  2 09:49:00 2014	205	Pretty Good Dance Moves	Sample Your Body (Ft. Agenlina	Pretty Good Dance Moves
Tue Dec  2 09:52:11 2014	210	Blue Scholars	Tako	OOF!
Tue Dec  2 09:55:34 2014	209	Small Black	Photojournalist	New Chain
Tue Dec  2 09:59:21 2014	217	Lo-fi-fnk	Music Owns Our Body	(...And The JFG?)
Tue Dec  2 10:03:11 2014	213	Ratatat	Mirando	LP3
Tue Dec  2 10:06:45 2014	215	Justice	D.A.N.C.E. (Mstrkrft Remix)	A Cross The Universe (CD/DVD)
Tue Dec  2 10:11:23 2014	205	Trust	Rescue, Mister	Joyland
Tue Dec  2 10:15:45 2014	214	Flaming Lips	Yoshimi Battles The Pink Robot Part 1	n/a
Tue Dec  2 10:20:32 2014	207	Wallpaper.	Gettin Drip	Doodoo Face
Tue Dec  2 10:24:25 2014	204	Black Ghosts	Repetition Kills You	The Black Ghosts
Tue Dec  2 10:28:10 2014	209	Lcd Soundsystem	North American Scum	Sound Of Silver
Tue Dec  2 10:33:29 2014	203	Datarock	True Stories	Red
Tue Dec  2 10:36:11 2014	204	Goldroom	Fifteen	Fifteen
Tue Dec  2 10:41:09 2014	207	Pretty Lights	My Only Hope	A Color Map of the Sun
Tue Dec  2 10:45:52 2014	203	Chromeo	Sexy Socialite	White Women
Tue Dec  2 10:51:21 2014	208	Neon Indian	Sleep Paralysist	Green Label Sound
Tue Dec  2 10:55:43 2014	205	Tog	Milevis ifra deg	Feiring
Tue Dec  2 11:00:11 2014	202	Of Montreal	Beware Our Nubile Miscreants	Skeletal Lamping
Tue Dec  2 11:05:21 2014	197	My Robot Friend	Robot High School	Soft-Core
Tue Dec  2 11:08:10 2014	202	Kleerup	On My Own Again	Kleerup
Tue Dec  2 11:11:34 2014	203	Patafunk	New Sensation	SXSW 2010 Showcasing Artists
Tue Dec  2 11:14:57 2014	210	Blow & Yacht	Hock It (We Two Remix)	n/a
Tue Dec  2 11:18:48 2014	205	Devo	What We Do	Something for Everybody
Tue Dec  2 11:21:59 2014	212	James Yuill	No Surprise (Bostro Pesopeo Remix)	Turning Down Water for Air
Tue Dec  2 11:29:09 2014	211	Hey Willpower	Heart It Races	P.D.A.
Tue Dec  2 11:32:12 2014	208	Sound Of Arrows	M.A.G.I.C.	M.A.G.I.C.
Tue Dec  2 11:35:41 2014	206	Groove Armada	Chicago	The Best Of
Tue Dec  2 11:42:54 2014	213	He Met Her	Control	Crime Novela [EP]
Tue Dec  2 11:46:09 2014	207	Lehtmojoe	Crash	Aisle 7
Tue Dec  2 11:49:42 2014	201	Embassy	Livin' Is Easy	Livin' Is Easy
Tue Dec  2 11:53:33 2014	198	Neon Trees	Lessons In Love (All Day, All	Picture Show
Tue Dec  2 11:57:19 2014	196	Deerhunter	Revival	Halcyon Digest
Tue Dec  2 11:59:20 2014	200	Plushgun	Love In Binary	Me.Me.
Tue Dec  2 12:02:23 2014	198	Crystal Castles	Vietnam	Crystal Castles (II)
Tue Dec  2 12:07:24 2014	194	Junior Senior	Hip Hop A Lula	Hey Hey My My Yo Yo
Tue Dec  2 12:10:32 2014	190	Geographer	Night Winds	Animal Shapes
Tue Dec  2 12:16:21 2014	179	Passion Pit	Sleepyhead (Wallpaper. Dio Remix)	Manners
Tue Dec  2 12:20:00 2014	183	AlunaGeorge	You Know You Like It	Body Music
Tue Dec  2 12:23:24 2014	191	Lights	Where The Fence Is Low	Siberia
Tue Dec  2 12:26:38 2014	186	Hess Is More	Burn (Chico Mann Remix)	Hess Is More - Creation Keeps the Devil Away - The Remixes
Tue Dec  2 12:31:20 2014	188	School Of Seven Bells	Prince Of Peace	Alpinisms
Tue Dec  2 12:34:11 2014	188	Casiokids	Dresinen	Aabenbaringen Over Aaskammen
Tue Dec  2 12:38:10 2014	187	Peter Bjorn & John	Amsterdam	Writer's Block
Tue Dec  2 12:41:28 2014	189	Blow	Come On Petunia	Poor Aim: Love Songs
Tue Dec  2 12:45:30 2014	185	Lilofee	Destroy Me	DEMO from The Only Years
Tue Dec  2 12:50:10 2014	188	Soulwax	Ny Excuse	Any Minute Now
Tue Dec  2 12:54:39 2014	186	Big Pink	Hit The Ground (Superman)	Future This
Tue Dec  2 12:59:28 2014	192	Lcd Soundsystem	Yeah (Crass Version)	LCD Soundsystem
Tue Dec  2 13:08:46 2014	188	Blip Blip Bleep	Ctrl-Alt-Del	n/a
Tue Dec  2 13:13:41 2014	184	Strfkr	Yayaya	Miracle Mile
Tue Dec  2 13:15:46 2014	191	Alka	Subset Sixteen	Building A Better Robot - vol.1
Tue Dec  2 13:21:25 2014	189	Slow Magic	Corvette Cassette	Triangle
Tue Dec  2 13:24:47 2014	190	Clintongore	Watch Out	clintongore
Tue Dec  2 13:28:44 2014	193	Via Audio	Babies	Animalore
Tue Dec  2 13:32:21 2014	192	Fm Belfast	Synthia	How To Make Friends
Tue Dec  2 13:35:30 2014	201	Sally Shapiro	Anorak Christmas	Disco Romance
Tue Dec  2 13:39:37 2014	196	Metronomy	Some Written	The English Riviera
Tue Dec  2 13:45:36 2014	194	Chromeo	100% [Trackademicks' B-Live Pemberton Mix]	BACARDI B-LIVE Free Downloads With Fools Gold
Tue Dec  2 13:49:51 2014	192	Rene Lopez	Shing-A-Ling Is What I Bring	E.L.S.
Tue Dec  2 13:52:52 2014	189	TYTHE	Careless Woman	& Also With You
Tue Dec  2 13:57:54 2014	185	C.L.A.W.S.	Claws Theme [Edit]	Let's Lazertag Sometime (Compilation)
Tue Dec  2 14:01:53 2014	180	Hot Chip	Thieves In The Night	One Life Stand
Tue Dec  2 14:07:53 2014	185	Metric	Synthetica	Synthetica
Tue Dec  2 14:11:47 2014	180	Blackbird Blackbird	Feel It In My Bones (Instrumental)	Tangerine Sky
Tue Dec  2 14:15:26 2014	182	Cale Parks	Long Looks	Joan of Arc Presents Don't Mind Control
Tue Dec  2 14:18:53 2014	174	La Roux	Reflections Are Protection	La Roux
Tue Dec  2 14:23:08 2014	172	Neon Indian	The Blindside Kiss	Era Extrana
Tue Dec  2 14:26:24 2014	171	Little Boots	Satellite (Escort remix)	Satellite
Tue Dec  2 14:31:47 2014	159	Bird & The Bee	What's In The Middle	Ray Guns Are Not Just the Future [Vinyl]
Tue Dec  2 14:35:12 2014	166	(!!! Chk Chik Chick)	The Most Certain Sure	Strange Weather, Isn't It?
Tue Dec  2 14:40:56 2014	167	Cut Copy	Corner Of The Sky	Zonoscope
Tue Dec  2 14:46:24 2014	166	Young & Sick	Glass	Glass
Tue Dec  2 14:49:36 2014	162	Charlotte Gainsbourg	Terrible Angels	Stage Whisper
Tue Dec  2 14:53:19 2014	161	Krikor & The Dead Hillbillies	The Times	Land Of The Truth
Tue Dec  2 14:56:49 2014	166	City Light	Some Day Maybe	Burned Out Bright
Tue Dec  2 14:59:21 2014	167	John Vanderslice	Oblivion	Romanian Names
Tue Dec  2 15:01:23 2014	165	Mgmt	Future Reflections	Oracular Spectacular
Tue Dec  2 15:05:10 2014	167	Mstrkrft	Heartbreaker (Feat. John Legend)	Fist of God
Tue Dec  2 15:08:10 2014	162	Passion Pit	Hideaway	Gossamer
Tue Dec  2 15:11:52 2014	164	Lights	Suspension	Siberia
Tue Dec  2 15:15:42 2014	160	Yelle	Ce Jeu	Pop-Up
Tue Dec  2 15:19:21 2014	156	Galimatias & Joppe	Last Night in Sydney	Departure
Tue Dec  2 15:24:19 2014	163	Wallpaper.	I Got Soul, I'm So Wasted	Doodoo Face
Tue Dec  2 15:27:22 2014	156	Au Revoir Simone	Another Likely Story	Still Night, Still Light
Tue Dec  2 15:31:41 2014	159	Tanlines	Z (Feat. Glasser)	Settings
Tue Dec  2 15:34:44 2014	160	Dragonette	Untouchable	Bodyparts
Tue Dec  2 15:38:28 2014	154	New Young Pony Club	Before The Light	The Optimist
Tue Dec  2 15:43:48 2014	150	Raveonettes	Suicide	In And Out Of Control
Tue Dec  2 15:46:49 2014	154	Miike Snow	Animal (Crookers Remix)	Miike Snow
Tue Dec  2 15:49:54 2014	154	Starfucker	Boy Toy	Jupiter
Tue Dec  2 15:53:01 2014	147	Naked and Famous	Hearts Like Ours	In Rolling Waves
Tue Dec  2 15:57:19 2014	147	Fol Chen	So Good	Tetrafol
Tue Dec  2 16:00:42 2014	146	Black Gold	Breakdown	Rush
Tue Dec  2 16:05:07 2014	145	My Robot Friend	23 Minutes In Brussels	Soft-Core
Tue Dec  2 16:10:08 2014	144	Friendly Fires	Strobe	Friendly Fires
Tue Dec  2 16:13:09 2014	138	Calvin Harris	Limits	Ready For The Weekend
Tue Dec  2 16:16:55 2014	138	Javelin	Friending	Hi Beams
Tue Dec  2 16:19:45 2014	133	Schiller	I Will Follow You (Feat. Henree)	Breathless
Tue Dec  2 16:24:08 2014	136	M83	Kim & Jessie	Saturdays = Youth
Tue Dec  2 16:29:26 2014	137	Pompeya	NobodyS Truth	Tropical
Tue Dec  2 16:32:56 2014	139	Submarines	Thorny Thicket	Honeysuckle Weeks
