Wed Jan  1 00:01:17 2014	198	B.b. King	Auld Lang Syne	A Christmas Celebration Of Hope
Wed Jan  1 13:46:48 2014	267	Les Brown	Let It Snow, Let It Snow, Let It Snow	Swingin' Christmas
Wed Jan  1 13:49:23 2014	262	Rosemary Clooney (Mno Remix)	Have Yourself A Very Merry Christmas	Christmas Remixed 2
Wed Jan  1 13:53:20 2014	260	Kurt Elling	Cool Yule	Yule Be Boppin'
Wed Jan  1 13:56:44 2014	264	Herb Alpert	The Christmas Song	Herb Alpert & The Tijuana Brass Christmas Album
Wed Jan  1 14:00:14 2014	264	Moog Machine	Joy To The World	Christmas Becomes Electric
Wed Jan  1 14:01:17 2014	260	Rudolph & Blitzen	Suo Gan (Traditional Welsh Tune)	Reindeer Room Volume II - A Christmas Chillout
Wed Jan  1 14:05:42 2014	255	Found Sound Orchestra	Sleighing Bells	Christmas Midgets
Wed Jan  1 14:09:10 2014	257	Morgan, G & Christine	Jingle Bells	Christmas Chill Out
Wed Jan  1 14:13:00 2014	254	Marjorie Hughes	Little Jack Frost Get Lost	Wonderland: Cool December, A Warm And Fuzzy Winter
Wed Jan  1 14:15:42 2014	245	J.A.C.E.	Angels We Have Heard	Mistletoe Lounge
Wed Jan  1 14:20:34 2014	237	Jack Jones	Sleigh Ride	Swingin' Christmas
Wed Jan  1 14:23:16 2014	234	Louis Armstrong & The All Stars	Christmas Night In Harlem	Swingin' Christmas
Wed Jan  1 14:25:48 2014	239	Durbin Elf	Carol Of The Bells	The Reindeer Room: A Christmas Chillout
Wed Jan  1 14:29:48 2014	233	Electric Tabernacle Symphony	Dreaming Of Santa	hOMe For The Holidays Volume Two
Wed Jan  1 14:33:15 2014	238	Doris Day	Let It Snow Let It Snow Let It Snow	The Doris Day Christmas Album
Wed Jan  1 14:36:21 2014	240	Kay Starr	(Everybody's Waitin' For) The Man With The Bag	Swingin' Christmas
Wed Jan  1 14:38:59 2014	240	Kaskade	Peace On Earth	hOMe For The Holidays
Wed Jan  1 14:43:35 2014	245	Kubris Blumen	We Three Kings	Reindeer Room Volume II - A Christmas Chillout
Wed Jan  1 14:49:09 2014	241	Billy Paul Williams Featuring Nicole Henry	Good King Wenceslas	Reindeer Room Volume II - A Christmas Chillout
Wed Jan  1 14:54:33 2014	243	Sunday People	Ask Yourself	Holiday Remixed: Reworked Classics And Originals From The Mistletoe Lounge
Wed Jan  1 14:59:52 2014	246	Mel Torme	The Christmas Song (Michael Kessler Open Fire Mix)	A Six Degrees Collection: Christmas Remixed
Wed Jan  1 15:03:27 2014	247	June Christy	Sorry To See You Go	Ultra Lounge: Christmas Cocktails Part 3
Wed Jan  1 15:05:41 2014	251	Madison Park	Winter Wonderland (Vocal Mix)	The Mistletoe Lounge
Wed Jan  1 15:09:24 2014	251	Nacho Marco	Blizzard	hOMe For The Holidays Volume Two
Wed Jan  1 15:12:52 2014	252	Spooky Monkey Featuring Harmony	She Won't Be Home	Reindeer Room Volume II - A Christmas Chillout
Wed Jan  1 15:17:21 2014	249	Frank Sinatra	It Came Upon A Midnight Clear	Christmas With The Rat Pack
Wed Jan  1 15:20:12 2014	249	Jack Jezzro And Friends	Santa Claus Is Coming To Town	Bossa Nova Christmas
Wed Jan  1 15:23:35 2014	248	Craig Taubman	Mi Ymaleil	The Reindeer Room: Finest Christmas Chillout - Not So Silent Night (Volume III)
Wed Jan  1 15:27:19 2014	250	Amazonics	Winter Wonderland	Christmas Chill Out
Wed Jan  1 15:29:59 2014	250	Tex Beneke	A Root'n Toot'n Santa Claus	Swingin' Christmas
Wed Jan  1 15:32:51 2014	249	Blitzen Trapper	Christmas Is Coming Soon	I'll Stay Til After Christmas
Wed Jan  1 15:35:45 2014	251	Peggy Lee	I Like A Sleigh Ride (Jingle Bells)	Traditional Christmas Vol 2 - Silver Bells
Wed Jan  1 15:37:47 2014	254	Jimmy Mcgriff	Santa Claus Is Coming To Town, White Christmas	Ultra-Lounge: Christmas Cocktails, Part One
Wed Jan  1 15:44:32 2014	246	Tony Bennett	The Christmas Waltz	A Swingin' Christmas Featuring The Count Basie Big Band
Wed Jan  1 15:47:42 2014	246	Bing Crosby (Kaskade Remix)	White Christmas	Christmas Remixed 2
Wed Jan  1 15:51:07 2014	249	Berlin Symphony Orchestra	The Nutcracker Suite (Baz Kuts Breaks Mix)	A Six Degrees Collection: Christmas Remixed
Wed Jan  1 15:55:16 2014	239	Dave McKenna	Oh Little Town Of Bethlehem	A Concord Jazz Christmas
Wed Jan  1 15:57:22 2014	233	Casey Nefey	Psyonics Night	hOme for the Holidays
Wed Jan  1 16:01:34 2014	237	Dj Trax	Have Yourself A Merry Little Christmas	Reindeer Room Volume II - A Christmas Chillout
Wed Jan  1 16:06:33 2014	227	Found Sound Orchestra	Four Xmas	Christmas Midgets
Wed Jan  1 16:10:12 2014	229	Peg La Centra	There's Frost On The Moon	The Complete Recordings 1934 -1937
Wed Jan  1 16:13:09 2014	230	Tonal With Ella Fitzgerald	Frosty The Snowman	Holiday Chill
Wed Jan  1 16:15:22 2014	228	Dean Martin	Silent Night	Christmas With Dino
Wed Jan  1 16:18:08 2014	232	Swingle Singers	Christmas Song	Live in Japan
Wed Jan  1 16:20:57 2014	225	King Kooba	O Christmas Tree	hOMe For The Holidays
Wed Jan  1 16:25:54 2014	227	Vince Guaraldi Trio	Christmas Time Is Here	A Charlie Brown Christmas
Wed Jan  1 16:31:47 2014	232	Tonal With Doris Day	Toyland	Holiday Chill
Wed Jan  1 16:34:37 2014	233	Ella Fitzgerald	Sleigh Ride	Wonderland: Cool December, A Warm And Fuzzy Winter
Wed Jan  1 16:37:32 2014	231	11 Acorn Lane	Hark The Herald Angels Sing	Happy Holy Days
Wed Jan  1 16:40:37 2014	229	Charles Brown	Merry Christmas Baby (Mno Remix)	A Six Degrees Collection: Christmas Remixed
Wed Jan  1 16:45:31 2014	221	Julie London	I'd Like You For Christmas	Ultra-Lounge: Christmas Cocktails, Part One
Wed Jan  1 16:48:10 2014	220	Inverse Cinematics	The First Noel	The Reindeer Room: A Christmas Chillout
Wed Jan  1 16:53:34 2014	215	Various Artists	The Christmas Song	The Reindeer Room: A Christmas Chillout
Wed Jan  1 16:57:35 2014	214	Jacky Terrasson	Adeste Fideles, Little Drumer Boy Jam	Yule Be Boppin'
Wed Jan  1 17:01:08 2014	213	Herb Alpert	The Bell That Couldn't Jingle	Herb Alpert & The Tijuana Brass Christmas Album
Wed Jan  1 17:03:47 2014	211	Fever Audio	Lil' Drummer Boy [Big Drummer Man Remix]	Holiday Remixed: Reworked Classics And Originals From The Mistletoe Lounge
Wed Jan  1 17:09:14 2014	213	Red Connection	O' Tannenbaum [Oh, Dancing Tree Mix]	Holiday Remixed: Reworked classics and originals from the Mistletoe Lounge
Wed Jan  1 17:12:20 2014	209	Lionel Hampton Orchestra	Boogie Woogie Santa Claus	Swingin' Christmas
Wed Jan  1 17:14:56 2014	208	Eddie Dunstedter	Silver Bells	Ultra-Lounge Christmas Cocktails Vol. 4
Wed Jan  1 17:16:44 2014	203	Nat King Cole Trio	All I Want For Christmas (Is My Two Front Teeth)	Ultra-Lounge: Christmas Cocktails 2
Wed Jan  1 17:19:16 2014	199	Cortex Cure	I Wonder As I Wander	Reindeer Room Volume II - A Christmas Chillout
Wed Jan  1 17:24:09 2014	200	Late Night Alumni	Songs Of The Morning	hOMe For The Holidays
Wed Jan  1 17:28:26 2014	200	Vic Damone (Future Loop Foundation Remix)	Winter Wonderland	Christmas Remixed 2
Wed Jan  1 17:31:59 2014	199	Dj Style	Santa Claus Is Coming To Town	Christmas Chill Out
Wed Jan  1 17:34:26 2014	199	Ferrante And Teicher & Les Baxter	Sleigh Ride, Santa Claus' Party	Ultra-Lounge: Christmas Cocktails 2
Wed Jan  1 17:38:43 2014	193	Manhattan Transfer	Snowfall	The Christmas Album
Wed Jan  1 17:44:10 2014	186	Groovy Waters	Little Drummer Boy	Christmas Chill Out
Wed Jan  1 17:47:21 2014	189	Jack Jones	Mistletoe And Holly	Swingin' Christmas
Wed Jan  1 17:48:56 2014	187	Eartha Kitt	Santa Baby [Alexkid & Dj Sleep Remix]	Merry Mixmas
Wed Jan  1 17:52:31 2014	182	Frank Sinatra	Have Yourself A Merry Little Christmas	Christmas With The Rat Pack
Wed Jan  1 17:55:58 2014	182	Billie Holiday	I've Got My Love To Keep Me Warm	The Legacy 1933-1958
Wed Jan  1 17:58:49 2014	183	Jo Stafford	The Christmas Blues	Swingin' Christmas
Wed Jan  1 18:01:21 2014	189	Tetsumi Nagaka	Feliz Navidad	The Reindeer Room: A Christmas Chillout
Wed Jan  1 18:05:51 2014	187	Vic Damone	It's A Marshmallow World	Swingin' Christmas
Wed Jan  1 18:07:55 2014	184	Toni Braxton	It's The Most Wonderful Time Of The Year	40 Years: A Charlie Brown Christmas
Wed Jan  1 18:12:11 2014	179	Arthur Lyman	The Little Drummer Boy	With A Christmas Vibe
Wed Jan  1 18:14:25 2014	177	Nat King Cole	All I Want For Christmas [Mj Cole Remix]	Merry Mixmas
Wed Jan  1 18:17:39 2014	176	Carmen Mc Rae & Sammy Davis Jr.	Baby, It's Cold Outside	Ultra-Lounge: Christmas Cocktails, Part 3
Wed Jan  1 18:20:49 2014	179	Al Velilla	Jingle Beats	hOMe For The Holidays Volume Two
Wed Jan  1 18:25:17 2014	177	J-Boogie	Dance Of The Snowflake	hOMe For The Holidays Volume Two
Wed Jan  1 18:30:33 2014	171	Shirley Horn	Winder Wonderland (Christian Prommer Remix)	Verve Remixed: Christmas
Wed Jan  1 18:35:02 2014	176	Vince Guaraldi Trio	Christmas Time Is Here (Vocal)	A Charlie Brown Christmas
Wed Jan  1 18:37:43 2014	174	Partridge Family	Jingle Bells	Partridge Family Christmas
Wed Jan  1 18:40:30 2014	175	Tonal With Vic Damone	Silent Night	Holiday Chill
Wed Jan  1 18:41:56 2014	171	Hot Toddy	Hark The Herald Angels Sing	holiday remixed: Reworked classics and originals from the Mistletoe Lounge
Wed Jan  1 18:45:11 2014	172	Al Di Meola	Carol Of The Bells	Winter Nights
Wed Jan  1 18:49:14 2014	170	Dean Martin	Rudolph, The Red-Nosed Reindeer	Christmas With Dino
Wed Jan  1 18:51:28 2014	171	Lena Horn	Let It Snow Let It Snow Let It Snow [Suedo Jazz Remix]	Merry Mixmas
Wed Jan  1 18:54:17 2014	171	Les Brown And His Band Of Renown	The Nutcracker Suite	Ultra-Lounge / Christmas Cocktails
Wed Jan  1 19:00:37 2014	170	Found Sound Orchestra	Drum Roll Please	Christmas Midgets
Wed Jan  1 19:04:18 2014	164	Karmacoda	Baby It's Cold Outside	n/a
Wed Jan  1 19:09:13 2014	160	Wayne Newton	Jingle Bells	Christmas Songs
Wed Jan  1 19:10:50 2014	161	Jack Jezzro And Friends	The Christmas Song	Bossa Nova Christmas (Amazon Exclusive)
Wed Jan  1 19:15:11 2014	164	Nacho Marco	Adore	hOMe For The Holidays Volume Two
Wed Jan  1 19:19:06 2014	164	Kay Starr	(Everybody's Waiting' For) The Man In The Bag	Ultra-Lounge: Christmas Cocktails, Part One
Wed Jan  1 19:21:46 2014	164	Groovecatcher	O Come O Come Emmanuel	The Mistletoe Lounge
Wed Jan  1 19:26:49 2014	157	David Rose	Medley Toyland, Silent Night, Oh Come All Ye Faithful	Christmas with the Royal Philharmonic Orchestra
Wed Jan  1 19:30:01 2014	158	Jimmy Smith	White Christmas	Christmas '64
Wed Jan  1 19:32:42 2014	160	Eddie Dunstedter	Let It Snow, Rudolph, The Red-Nosed Reindeer	Ultra-Lounge: Christmas Cocktails 2
Wed Jan  1 19:37:39 2014	159	Jon Kennedy	The Goose Is Getting Fat	Reindeer Room Volume II - A Christmas Chillout
Wed Jan  1 19:41:52 2014	157	Martin Denny	Exotic Night	Ultra-Lounge: Christmas Cocktails 2
Wed Jan  1 19:44:09 2014	159	Kaskade	Still Still Still	hOMe For The Holidays
Wed Jan  1 19:48:12 2014	162	Jack Mcduff	Winter Wonderland	A Concord Jazz Christmas 2
Wed Jan  1 19:51:48 2014	162	Softies	Holiday In Rhode Island	Holiday In Rhode Island
Wed Jan  1 19:53:39 2014	159	Rockapella	Like Christmas	Rockapella Christmas
Wed Jan  1 19:56:15 2014	159	Louis Prima	Shake Hands With Santa	Swingin' Christmas
Wed Jan  1 19:58:55 2014	160	Rithma	Pyscho Jingle Funk	hOMe For The Holidays
Wed Jan  1 20:03:39 2014	155	Sunday People	The First Noel	The Mistletoe Lounge
Wed Jan  1 20:08:50 2014	154	Cortex Cure	I Believe In Father Christmas	The Reindeer Room: A Christmas Chillout
Wed Jan  1 20:13:39 2014	157	Arthur Lyman	Sleigh Ride	With A Christmas Vibe
Wed Jan  1 20:15:37 2014	160	Bryan Ogden	God Rest Ye Merry Gentlemen	Holiday Remixed
Wed Jan  1 20:19:38 2014	162	Tonal With Bing Crosby	A Time To Be Jolly	Holiday Chill
Wed Jan  1 20:21:42 2014	164	Bob Atcher, Dinning Sisters	Christmas Island	Ultra-Lounge: Christmas Cocktails 2
Wed Jan  1 20:23:59 2014	161	Lou Rawls	Have Yourself A Merry Little Christmas [Away Team Reamix]	Christmas Is the Time
Wed Jan  1 20:27:53 2014	155	Andy Williams	It's The Most Wonderful Time Of The Year (A Shrift Remix)	A Six Degrees Collection: Christmas Remixed
Wed Jan  1 20:31:40 2014	160	Fiona Apple	Frosty The Snowman	Christmas Calling
Wed Jan  1 20:33:50 2014	158	Source	Awaken	Holiday Remixed
Wed Jan  1 20:38:22 2014	158	Thorns	Silent Night	Crown Jewels
Wed Jan  1 20:40:45 2014	159	Billy Paul Williams	Ye Merry Gents	The Mistletoe Lounge
Wed Jan  1 20:44:49 2014	156	Johnny Mercer	Winter Wonderland (Rise Ashen's Brazilian Beach Mix)	A Six Degrees Collection: Christmas Remixed
Wed Jan  1 20:48:11 2014	153	Nancy Wilson	What Are You Doing New Years Eve	Ultra-Lounge: Christmas Cocktails, Part One
Wed Jan  1 20:50:31 2014	155	Eddie Lockjaw Davis	Santa Claus Is Coming To Town	Swingin' Christmas
Wed Jan  1 20:52:44 2014	153	Space Gang	O Come, All Ye Faithful	Christmas Chill Out
Wed Jan  1 20:55:25 2014	151	Sub Santa	Feliz Navidub	The Reindeer Room: A Christmas Chillout
Wed Jan  1 20:59:45 2014	151	Sammy Davis Jr.	Christmas Time All Over The World	Christmas With The Rat Pack
Wed Jan  1 21:02:08 2014	153	11 Acorn Lane	Deck The Halls	Happy Holy Days
Wed Jan  1 21:04:24 2014	155	Les Brown, Starlighters	I've Got My Love To Keep Me Warm, Jing-A-Ling	Ultra-Lounge: Christmas Cocktails 2
Wed Jan  1 21:09:30 2014	153	Love Colony Feat. Six	Christmas Is A Feeling In Your Heart	The Reindeer Room: A Christmas Chillout
Wed Jan  1 21:12:43 2014	150	Lenny B (Featuring David Verbist)	Feliz Navidad	The Mistletoe Lounge
Wed Jan  1 21:17:14 2014	148	Ronnie Aldridge	Sleigh Ride	A Bachelor Pad Christmas
Wed Jan  1 21:19:48 2014	144	June Christy	The Merriest	Ultra-Lounge: Christmas Cocktails 2
Wed Jan  1 21:21:47 2014	146	Craig Taubman	Maoz Tzur	The Reindeer Room: Finest Christmas Chillout - Not So Silent Night (Volume III)
Wed Jan  1 21:25:01 2014	144	Jon Kennedy	A Child Is Born	The Reindeer Room: A Christmas Chillout
Wed Jan  1 21:28:30 2014	148	Trembling Blue Stars	Christmas & Train-Trips & Things	A Certain Evening Light
Wed Jan  1 21:31:30 2014	144	Perfect Project	Santa Baby	The Mistletoe Lounge
Wed Jan  1 21:34:46 2014	144	Nat King Cole	Buon Natale (Means Merry Christmas To You)	Ultra Lounge: Christmas Cocktails Part 3
Wed Jan  1 21:36:18 2014	142	Dean Martin	Winter Wonderland	Ultra Lounge: Christmas Cocktails Part 3
Wed Jan  1 21:38:08 2014	143	Ituana & Sixth Finger	White Christmas	Christmas Chill Out
Wed Jan  1 21:41:06 2014	142	Bob Francis	That Swingin' Manger	Swingin' Christmas
Wed Jan  1 21:43:35 2014	138	Myntee	Hard Candy Christmas	Reindeer Room Volume II - A Christmas Chillout
Wed Jan  1 21:48:18 2014	139	Capitol Studio Orchestra	Cha-Cha All The Way	Ultra-Lounge: Christmas Cocktails, Part One
Wed Jan  1 21:50:30 2014	138	Ray Anthony	Christmas Trumpets, We Wish You A Merry Christmas	Ultra-Lounge: Christmas Cocktails, Part One
Wed Jan  1 21:54:53 2014	138	Cssr State Philharmonic (Patrick Krouchian Remix)	Good King Wenceslas	Christmas Remixed 2
Wed Jan  1 22:00:21 2014	145	Eden Atwood	Let It Snow, Let It Snow, Let it snow	A Concord Jazz Christmas
Wed Jan  1 22:04:31 2014	142	Caribbean Jazz Project	Angels We Have Heard On High	Latin Jazz Christmas
Wed Jan  1 22:09:10 2014	139	Berlin Symphony Orchestra (Red Baron Remix)	Dance Of The Sugar Plum Fairy	Christmas Remixed 2
Wed Jan  1 22:11:49 2014	142	Edmundo Ros	My Favorite Things	Hollywood Cha Cha Cha/Broadway Goes Latin
Wed Jan  1 22:13:52 2014	142	Kay Starr	The Man With The Bag [Thunderball Remix]	Merry Mixmas
Wed Jan  1 22:17:15 2014	145	Kurt Elling	Cool Yule	Yule Be Boppin'
Wed Jan  1 22:20:41 2014	145	Al Caiola & Riz Ortolani	Holiday On Skis	Ultra-Lounge: Christmas Cocktails, Part One
Wed Jan  1 22:23:13 2014	147	Love Spirals Downwards	Welcome Christmas	A Dark Noel
Wed Jan  1 22:26:43 2014	146	Al Martino	Rudolph, The Red-Nosed Reindeer	Ultra Lounge: Christmas Cocktails Part 3
Wed Jan  1 22:29:28 2014	143	Vince Guaraldi Trio	O Tannenbaum	A Charlie Brown Christmas
Wed Jan  1 22:34:24 2014	145	J.A.C.E.	Angels We Have Heard	Mistletoe Lounge
Wed Jan  1 22:39:16 2014	142	Caiola & Ortolani, Jimmy Mc Griff	Sleigh Ride, Jingle Bells	Ultra-Lounge - Christmas Cocktails, Part Two
Wed Jan  1 22:45:24 2014	150	Space Gang	Christmas (Baby, Please Come Home)	Christmas Chill Out
Wed Jan  1 22:49:00 2014	150	Les Brown & Band	I've Got My Love To Keep Me Warm [Psapp's Lady Remix]	Merry Mixmas
Wed Jan  1 22:51:50 2014	148	Jeff Lins	Little Drummer Boy	Concord Jazz Christmas 2
Wed Jan  1 22:55:46 2014	147	Oscar Peterson	God Rest Ye Merry Gentlemen	All I Want for Christmas is Jazz
Wed Jan  1 22:59:01 2014	145	Kaskade	Peace On Earth	hOMe For The Holidays
Wed Jan  1 23:03:36 2014	145	Pink House	Have Yourself A Merry Little Christmas	Christmas Chill Out
Wed Jan  1 23:07:29 2014	143	Dean Martin, Frank Sinatra	A Marshmallow World	Christmas With The Rat Pack
Wed Jan  1 23:09:39 2014	147	Madison Park	Winter Wonderland (Vocal Mix)	The Mistletoe Lounge
Wed Jan  1 23:13:27 2014	149	Wayne Newton	Jingle Bell Rock	Ultra-Lounge: Christmas Cocktails 2
Wed Jan  1 23:15:31 2014	151	Christmas Re-Grooved	Silent Night	Christmas Re-grooved
Wed Jan  1 23:19:41 2014	149	Nancy Wilson	That's What I Want For Christmas	Ultra Lounge: Christmas Cocktails Part 3
Wed Jan  1 23:21:50 2014	143	Pleasant Grove Minstrels	What Child Is This	hOMe For The Holidays
Wed Jan  1 23:25:44 2014	141	Manhattan Transfer	Happy Holiday, The Holiday Season (Medley)	The Christmas Album
Wed Jan  1 23:29:41 2014	140	Lena Horne	Jingle All The Way	Ultra-Lounge: Christmas Cocktails 2
Wed Jan  1 23:32:10 2014	143	J-Boogie	Under The Christmas Tree	hOMe For The Holidays
Wed Jan  1 23:36:19 2014	152	Durbin Elf	Carol Of The Bells	The Reindeer Room: A Christmas Chillout
Wed Jan  1 23:40:25 2014	149	Electric Tabernacle Symphony	Dreaming Of Santa	hOMe For The Holidays Volume Two
Wed Jan  1 23:44:11 2014	155	Forro In The Dark	Santa Claus Is Coming	Forro Christmas EP
Wed Jan  1 23:46:09 2014	150	Madison Park Vs. Lenny B	Winter Wonderland	holiday remixed: Reworked classics and originals from the Mistletoe Lounge
Wed Jan  1 23:50:09 2014	156	Craig Taubman	Mi Ymaleil	The Reindeer Room: Finest Christmas Chillout - Not So Silent Night (Volume III)
Wed Jan  1 23:53:46 2014	155	Jack Jezzro Feat. Sam Levine	I Saw Mommy Kissing Santa Clau	Bossa Nova Christmas
Wed Jan  1 23:57:59 2014	159	Shawn Lee's Ping Pong Orchestra	Jingle Bells	A Very Ping Pong Christmas: Funky Treats From Santa's Bag (Ubiquity Records)
Thu Jan  2 00:01:00 2014	161	Tonal With Louis Armstrong	'Zat You Santa Claus	Holiday Chill
Thu Jan  2 00:03:38 2014	163	Frank Sinatra	Hark The Herald Angels Sing	Christmas With The Rat Pack
Thu Jan  2 00:06:00 2014	166	Esquivel	White Christmas	Swingin' Christmas
Thu Jan  2 00:07:39 2014	167	Dean Martin	Let It Snow Let It Snow Let It Snow (Bonus Alternate Version)	Christmas With Dino
Thu Jan  2 00:09:34 2014	169	June Christy	The Merriest [Thunderball Mix]	Merry Mixmas
Thu Jan  2 00:12:56 2014	170	Tonal With Burl Ives	Have A Holly Jolly Christmas	Holiday Chill
Thu Jan  2 00:14:18 2014	175	Louis Armstrong And Velma Middleton	Baby, It's Cold Outside (Mulato Beat Remix)	A Six Degrees Collection: Christmas Remixed
Thu Jan  2 00:18:24 2014	168	Tetsui Nagaka	Faithful Ye Come	Reindeer Room Volume II - A Christmas Chillout
Thu Jan  2 00:22:11 2014	166	Jack Jezzro Feat. Lori Mechem	White Christmas (Feat. Lori Me	n/a
Thu Jan  2 00:25:53 2014	167	Jack Johnson	Rudolph The Red Nosed Reindeer	Maybe This Christmas
Thu Jan  2 00:27:57 2014	169	Ventures	Frosty The Snowman	The Ventures' Christmas Album
Thu Jan  2 00:29:52 2014	167	Al Di Meola	The First Noel	Winter Nights
Thu Jan  2 00:33:10 2014	171	Rudolph & Blitzen	Suo Gan (Traditional Welsh Tune)	Reindeer Room Volume II - A Christmas Chillout
Thu Jan  2 00:37:27 2014	173	Herb Alpert	My Favorite Things	Herb Alpert & The Tijuana Brass Christmas Album
Thu Jan  2 00:40:20 2014	173	Jimmy Mc Griff (Tonal Remix)	The Christmas Song	A Six Degrees Collection: Christmas Remixed
Thu Jan  2 00:43:38 2014	178	Members Only	Christmas Eve	hOMe For The Holidays
Thu Jan  2 00:48:12 2014	179	Jackie Gleason And Jack Marshall	I'll Be Home For Christmas, Baby It's Cold Outside	Ultra-Lounge: Christmas Cocktails, Part One
Thu Jan  2 00:52:37 2014	188	Billy Paul Williams Featuring Nicole Henry	Good King Wenceslas	Reindeer Room Volume II - A Christmas Chillout
Thu Jan  2 00:58:11 2014	185	GrooveOholics	O Come All Ye Faithful	The Mistletoe Lounge
Thu Jan  2 01:01:58 2014	188	Woody Phillips	We Wish You A Merry Christmas	A Toolbox Christmas
Thu Jan  2 01:03:54 2014	190	Jacky Terrasson	Adeste Fideles, Little Drumer Boy Jam	Yule Be Boppin'
Thu Jan  2 01:07:20 2014	191	Connie Francis	Winter Wonderland	Christmas Cheer
Thu Jan  2 01:10:00 2014	189	King Kooba	O Christmas Tree	hOMe For The Holidays
Thu Jan  2 01:14:54 2014	189	Red Connection	O' Tannenbaum [Oh, Dancing Tree Mix]	Holiday Remixed: Reworked classics and originals from the Mistletoe Lounge
Thu Jan  2 01:18:10 2014	190	Wayne Newton	Let It Snow Let It Snow Let It Snow	Ultra Lounge: Christmas Cocktails Part 3
Thu Jan  2 01:20:17 2014	194	Mel Torme	The Christmas Song (Michael Kessler Open Fire Mix)	A Six Degrees Collection: Christmas Remixed
Thu Jan  2 01:23:47 2014	194	Tex Beneke	Sleigh Ride	Swingin' Christmas
Thu Jan  2 01:26:43 2014	199	Fever Audio	Lil' Drummer Boy [Big Drummer Man Remix]	Holiday Remixed: Reworked Classics And Originals From The Mistletoe Lounge
Thu Jan  2 01:32:10 2014	196	Amazonics	Winter Wonderland	Christmas Chill Out
Thu Jan  2 01:34:43 2014	201	Juan Atkins	Snowflakes Falling (Juan Atkins Mix)	Christmas Eclectic
Thu Jan  2 01:39:08 2014	196	Found Sound Orchestra	Sleighing Bells	Christmas Midgets
